Age,College,Current Team,Experience,Height (inches),Name,Player Id,Position,Weight (lbs)
1643,24,Georgia,New England Patriots,2nd season,71,"Mitchell, Malcolm",malcolmmitchell/2555216,WR,200
1644,23,LSU,Pittsburgh Steelers,2nd season,78,"Hawkins, Jerald",jeraldhawkins/2555420,OT,305
1645,21,Miami (Fla.),Detroit Lions,Rookie,76,"Kaaya, Brad",bradkaaya/2558016,QB,216
1646,22,Alabama,Tampa Bay Buccaneers,Rookie,78,"Howard, O.J.",o.j.howard/2557856,TE,242
1647,27,Iowa State,Buffalo Bills,6th season,70,"Johnson, Leonard",leonardjohnson/2532878,DB,200
1648,25,LSU,San Francisco 49ers,5th season,73,"Reid, Eric",ericreid/2540152,FS,213
1649,24,Utah,Houston Texans,2nd season,74,"Anderson, Dres",dresanderson/2552413,WR,190
1650,24,Towson,Tennessee Titans,2nd season,72,"Smith, Tye",tyesmith/2552449,CB,195
1651,31,Toledo,Tennessee Titans,10th season,74,"Kern, Brett",brettkern/4263,P,214
1652,25,Central Florida,Jacksonville Jaguars,5th season,72,"Bouye, A.J.",a.j.bouye/2541162,CB,191
1653,25,Nebraska,Cleveland Browns,1st season,81,"Sterup, Zach",zachsterup/2556825,OT,318
1654,24,Alabama,Baltimore Ravens,4th season,74,"Mosley, C.J.",c.j.mosley/2543464,ILB,241
1655,25,LSU,Cleveland Browns,4th season,73,"Wright, James",jameswright/2550162,WR,201
1656,33,Penn State,Kansas City Chiefs,12th season,75,"Hali, Tamba",tambahali/2506883,OLB,275
1657,26,Iowa,Buffalo Bills,5th season,72,"Hyde, Micah",micahhyde/2539240,SS,197
1658,22,Auburn,Arizona Cardinals,Rookie,71,"Ford, Rudy",rudyford/2558174,SAF,205
1659,32,Arizona,Tampa Bay Buccaneers,11th season,73,"Folk, Nick",nickfolk/2507225,K,222
1660,22,Western Kentucky,Tennessee Titans,Rookie,71,"Taylor, Taywan",taywantaylor/2557870,WR,198
1661,24,Washington State,Detroit Lions,2nd season,76,"Dahl, Joe",joedahl/2555136,OG,305
1662,27,Missouri,Tennessee Titans,6th season,76,"Brinkley, Beau",beaubrinkley/2535701,LS,260
1663,22,Washington,Green Bay Packers,Rookie,75,"King, Kevin",kevinking/2557996,CB,192
1664,27,Arizona State,Buffalo Bills,3rd season,72,"Ross, Rashad",rashadross/2541940,WR,180
1665,24,Rutgers,New Orleans Saints,3rd season,78,"Coleman, Brandon",brandoncoleman/2550328,WR,225
1666,25,North Dakota State,Denver Broncos,4th season,77,"Turner, Billy",billyturner/2543740,OG,310
1667,,Western Kentucky,Tennessee Titans,Rookie,76,"Ferguson, Tyler",tylerferguson/2559327,QB,225
1668,26,Florida,Washington Redskins,5th season,74,"Reed, Jordan",jordanreed/2540160,TE,246
1669,25,Mississippi State,Miami Dolphins,Rookie,74,"Chapman, Winston",winstonchapman/2558331,LS,236
1670,26,Notre Dame,Detroit Lions,5th season,69,"Riddick, Theo",theoriddick/2540020,RB,201
1671,28,Mississippi,Chicago Bears,6th season,79,"Sowell, Bradley",bradleysowell/2535866,T,309
1672,24,Washington,Seattle Seahawks,2nd season,73,"Williams, Kasen",kasenwilliams/2554138,WR,219
1673,23,Louisiana Tech,Detroit Lions,2nd season,70,"Barnes, Adairius",adairiusbarnes/2556467,CB,188
1674,22,Tulane,Los Angeles Rams,Rookie,73,"Smart, Tanzel",tanzelsmart/2558199,DT,296
1675,22,Tennessee,Los Angeles Rams,2nd season,76,"North, Marquez",marqueznorth/2556636,WR,216
1676,23,Wyoming,Washington Redskins,Rookie,76,"Roullier, Chase",chaseroullier/2558037,C,315
1677,23,Utah,New England Patriots,Rookie,74,"Thompson, Jason",jasonthompson/2559039,DB,208
1678,24,Texas-San Antonio,Minnesota Vikings,2nd season,76,"Morgan, David",davidmorgan/2555306,TE,265
1679,,Marian (Ind.),Arizona Cardinals,Rookie,76,"Hogan, Krishawn",krishawnhogan/2559286,WR,210
1680,24,Wisconsin,Los Angeles Chargers,3rd season,73,"Gordon, Melvin",melvingordon/2552469,RB,215
1681,26,Georgia,Denver Broncos,5th season,77,"Brown, Marlon",marlonbrown/2540005,WR,214
1682,22,Auburn,Green Bay Packers,Rookie,78,"Leff, Robert",robertleff/2559117,OG,287
1683,24,Penn State,San Francisco 49ers,Rookie,73,"Golden, Malik",malikgolden/2559023,DB,194
1684,25,Mississippi State,Denver Broncos,1st season,76,"Day, Dillon",dillonday/2553516,C,299
1685,28,Bethune-Cookman,Buffalo Bills,5th season,74,"Davis, Ryan",ryandavis/2534761,DE,275
1686,28,Central Florida,Kansas City Chiefs,7th season,79,"Reid, Jah",jahreid/2495434,OG,325
1687,24,Jacksonville State,Los Angeles Chargers,2nd season,74,"Landrum, Chris",chrislandrum/2556809,LB,245
1688,24,Houston,Washington Redskins,1st season,75,"Mbu, Joey",joeymbu/2553564,DT,310
1689,24,Western Kentucky,San Francisco 49ers,Rookie,78,"Williams, Darrell",darrellwilliams/2559009,OT,310
1690,22,Utah,New Orleans Saints,Rookie,77,"Dominguez, Chase",chasedominguez/2559067,LS,212
1691,25,North Carolina State,Oakland Raiders,5th season,73,"Amerson, David",davidamerson/2540170,CB,205
1692,22,Georgia,Tampa Bay Buccaneers,Rookie,73,"Hicks, Quayvon",quayvonhicks/2558298,RB,253
1693,24,Penn State,Minnesota Vikings,1st season,75,"Carter, Kyle",kylecarter/2556494,TE,245
1694,24,Pittsburgh,Los Angeles Rams,2nd season,73,"Grigsby, Nicholas",nicholasgrigsby/2556542,LB,220
1695,27,North Carolina,Dallas Cowboys,5th season,74,"Cooper, Jonathan",jonathancooper/2539272,OG,310
1696,23,Texas,Dallas Cowboys,1st season,71,"Thomas, Duke",dukethomas/2556694,DB,178
1697,30,Penn State,Dallas Cowboys,8th season,74,"Lee, Sean",seanlee/496937,OLB,238
1698,24,Oregon State,New York Giants,1st season,72,"Murphy, Ryan",ryanmurphy/2553455,DB,214
1699,24,Wisconsin,Cleveland Browns,1st season,71,"Hillary, Darius",dariushillary/2556558,CB,183
1700,27,Rice,Seattle Seahawks,5th season,77,"Willson, Luke",lukewillson/2541199,TE,252
1701,,James Madison,Chicago Bears,Rookie,77,"Kirsch, Mitchell",mitchellkirsch/2559202,OG,295
1702,,Kansas,Washington Redskins,Rookie,71,"Smithson, Fish",fishsmithson/2558901,DB,190
1703,27,Clemson,Jacksonville Jaguars,5th season,76,"Goodman, Malliciah",malliciahgoodman/2539215,DE,276
1704,27,Southern Methodist,New Orleans Saints,4th season,70,"Banjo, Chris",chrisbanjo/2541192,CB,207
1705,24,South Carolina State,Oakland Raiders,2nd season,72,"Hamilton, Antonio",antoniohamilton/2556804,DB,188
1706,25,San Jose State,Dallas Cowboys,4th season,72,"Smith, Keith",keithsmith/2550400,FB,232
1707,27,UCLA,Indianapolis Colts,5th season,72,"Locke, Jeff",jefflocke/2540237,P,195
1708,31,Georgia,New Orleans Saints,9th season,73,"Ellerbe, Dannell",dannellellerbe/79844,OLB,245
1709,27,Mississippi,New England Patriots,6th season,71,"Bolden, Brandon",brandonbolden/2532797,RB,220
1710,24,South Carolina,New York Giants,2nd season,77,"Adams, Jerell",jerelladams/2555311,TE,247
1711,25,Fresno State,Los Angeles Rams,3rd season,77,"Wichmann, Cody",codywichmann/2553332,OG,319
1712,23,Akron,Los Angeles Chargers,2nd season,71,"Brown, Jatavis",jatavisbrown/2556148,ILB,221
1713,26,Texas,New Orleans Saints,5th season,76,"Okafor, Alex",alexokafor/2539319,DE,261
1714,26,Tennessee,Pittsburgh Steelers,5th season,76,"Hunter, Justin",justinhunter/2540151,WR,203
1715,25,Texas,Los Angeles Chargers,3rd season,71,"Phillips, Adrian",adrianphillips/2550842,SS,210
1716,29,Appalachian State,San Francisco 49ers,7th season,75,"Kilgore, Daniel",danielkilgore/2495299,C,308
1717,23,Michigan,Jacksonville Jaguars,2nd season,73,"Wilson, Jarrod",jarrodwilson/2556711,DB,209
1718,26,Texas A&M,Buffalo Bills,5th season,73,"Lewis, Patrick",patricklewis/2541855,C,311
1719,23,Washington,Oakland Raiders,1st season,70,"Mickens, Jaydon",jaydonmickens/2556861,WR,174
1720,27,Florida State,Oakland Raiders,5th season,76,"Manuel, EJ",ejmanuel/2539228,QB,237
1721,29,Troy,Carolina Panthers,7th season,75,"Addison, Mario",marioaddison/2530474,DE,260
1722,22,South Carolina,Los Angeles Rams,2nd season,71,"Cooper, Pharoh",pharohcooper/2555419,WR,207
1723,28,William Penn,New York Giants,6th season,76,"Harrison, Damon",damonharrison/2535718,DT,350
1724,23,Texas,New England Patriots,3rd season,74,"Brown, Malcom",malcombrown/2552483,DT,320
1725,26,LSU,Indianapolis Colts,5th season,76,"Mingo, Barkevious",barkeviousmingo/2540140,LB,240
1726,27,Nebraska,Kansas City Chiefs,4th season,75,"Jean-Baptiste, Stanley",stanleyjean-baptiste/2543736,CB,215
1727,22,Miami (Fla.),Pittsburgh Steelers,2nd season,72,"Burns, Artie",artieburns/2555344,CB,197
1728,24,Montana,Los Angeles Chargers,Rookie,73,"Jones, Jamaal",jamaaljones/2556856,WR,187
1729,23,Clemson,Buffalo Bills,4th season,73,"Watkins, Sammy",sammywatkins/2543457,WR,211
1730,29,Oklahoma,Tennessee Titans,7th season,73,"Murray, DeMarco",demarcomurray/2495207,RB,220
1731,23,Oregon State,Philadelphia Eagles,2nd season,76,"Seumalo, Isaac",isaacseumalo/2555495,OG,303
1732,23,Northern Illinois,Cleveland Browns,Rookie,72,"Fleming, Ladell",ladellfleming/2559172,LB,194
1733,28,Brigham Young,Detroit Lions,5th season,77,"Ansah, Ezekiel",ezekielansah/2539931,DE,275
1734,,Northwestern,Dallas Cowboys,Rookie,73,"Jones, Joe",joejones/2559200,LB,225
1735,25,Auburn,Philadelphia Eagles,3rd season,75,"Wright, Gabe",gabewright/2552282,DT,305
1736,26,Texas,San Francisco 49ers,4th season,69,"Goodwin, Marquise",marquisegoodwin/2539964,WR,179
1737,24,West Georgia,New York Jets,Rookie,75,"Donahue, Dylan",dylandonahue/2558255,DL,240
1738,22,Iowa,Los Angeles Chargers,Rookie,70,"King, Desmond",desmondking/2557927,SAF,206
1739,24,Brigham Young,Baltimore Ravens,3rd season,78,"Wesley, De'Ondre",de'ondrewesley/2553763,T,326
1740,28,Montana State,Kansas City Chiefs,7th season,76,"Person, Mike",mikeperson/2508140,OG,300
1741,25,Ohio State,Denver Broncos,4th season,71,"Roby, Bradley",bradleyroby/2543505,CB,194
1742,22,Pittsburgh,Arizona Cardinals,Rookie,77,"Johnson, Dorian",dorianjohnson/2557857,OG,315
1743,,James Madison,New York Giants,Rookie,70,"Abdullah, Khalid",khalidabdullah/2559314,RB,194
1744,29,Oklahoma State,Los Angeles Chargers,8th season,77,"Okung, Russell",russellokung/497032,OT,310
1745,28,Texas A&M,Miami Dolphins,6th season,76,"Tannehill, Ryan",ryantannehill/2532956,QB,216
1746,28,West Virginia,Philadelphia Eagles,6th season,72,"Goode, Najee",najeegoode/2533016,LB,244
1747,26,Illinois,Houston Texans,6th season,76,"Mercilus, Whitney",whitneymercilus/2533049,OLB,265
1748,28,Purdue,Washington Redskins,7th season,76,"Kerrigan, Ryan",ryankerrigan/2495190,OLB,265
1749,23,Duke,Green Bay Packers,1st season,75,"Patrick, Lucas",lucaspatrick/2557031,OG,313
1750,23,Arizona,Minnesota Vikings,Rookie,80,"Tagaloa, Freddie",freddietagaloa/2559366,OG,316
1751,33,UCLA,Jacksonville Jaguars,12th season,78,"Lewis, Marcedes",marcedeslewis/2495888,TE,280
1752,22,South Alabama,Los Angeles Rams,Rookie,75,"Everett, Gerald",geraldeverett/2557889,TE,227
1753,23,Miami (Fla.),New York Giants,3rd season,78,"Flowers, Ereck",ereckflowers/2552452,OT,329
1754,24,Florida,Oakland Raiders,3rd season,75,"Ball, Neiron",neironball/2552680,OLB,235
1755,24,Toledo,Cincinnati Bengals,1st season,76,"Russell, Alonzo",alonzorussell/2556672,WR,206
1756,25,James Madison,Chicago Bears,3rd season,77,"Brown, Daniel",danielbrown/2553900,TE,243
1757,23,Syracuse,Jacksonville Jaguars,Rookie,73,"Etta-Tawo, Amba",ambaetta-tawo/2559170,WR,198
1758,31,Purdue,Seattle Seahawks,10th season,75,"Avril, Cliff",cliffavril/1330,DE,260
1759,24,Iowa State,Indianapolis Colts,Rookie,78,"Thomas, Jhaustin",jhaustinthomas/2558902,DE,276
1760,28,Mississippi State,Chicago Bears,7th season,75,"McPhee, Pernell",pernellmcphee/2495201,OLB,273
1761,30,LSU,Green Bay Packers,9th season,75,"Jean Francois, Ricky",rickyjeanfrancois/79583,DT,313
1762,21,Auburn,Detroit Lions,Rookie,77,"Swain, Maurice",mauriceswain/2559262,DT,314
1763,23,Eastern Michigan,Tampa Bay Buccaneers,Rookie,77,"Gardner, Cole",colegardner/2558945,OT,249
1764,23,Azusa Pacific,Pittsburgh Steelers,1st season,73,"Watson, Terrell",terrellwatson/2553617,RB,240
1765,28,Clemson,Pittsburgh Steelers,6th season,71,"Sensabaugh, Coty",cotysensabaugh/2532946,DB,187
1766,26,Oregon State,New Orleans Saints,3rd season,77,"Gwacham, Obum",obumgwacham/2552637,DE,246
1767,24,Memphis,Tampa Bay Buccaneers,2nd season,73,"Cross, Alan",alancross/2556508,RB,245
1768,22,Oklahoma State,Seattle Seahawks,Rookie,72,"Carson, Chris",chriscarson/2558865,RB,218
1769,26,UCLA,Atlanta Falcons,4th season,72,"Coleman, Derrick",derrickcoleman/2534871,RB,233
1770,26,Clemson,Jacksonville Jaguars,3rd season,75,"Shatley, Tyler",tylershatley/2550398,OG,306
1771,22,Texas A&M,New Orleans Saints,2nd season,71,"Harris, De'Vante",de'vanteharris/2556833,CB,190
1772,25,Florida Atlantic,Atlanta Falcons,2nd season,71,"Neasman, Sharrod",sharrodneasman/2556443,DB,213
1773,28,Auburn,Carolina Panthers,7th season,77,"Newton, Cam",camnewton/2495455,QB,245
1774,,Tennessee State,New York Giants,Rookie,76,"Dunker, Jessamen",jessamendunker/2559168,OT,318
1775,24,Texas,Philadelphia Eagles,3rd season,73,"Hicks, Jordan",jordanhicks/2552315,MLB,236
1776,23,Louisville,Tennessee Titans,Rookie,73,"Brown, DeAngelo",deangelobrown/2559319,DT,317
1777,21,Houston,Philadelphia Eagles,Rookie,70,"Ward, Greg",gregward/2559278,WR,174
1778,24,Texas,New York Giants,3rd season,72,"Thompson, Mykkele",mykkelethompson/2553438,DB,193
1779,26,LSU,Miami Dolphins,4th season,73,"Barrow, Lamin",laminbarrow/2543727,LB,237
1780,22,Oregon State,San Francisco 49ers,Rookie,68,"Bolden, Victor",victorbolden/2558912,WR,178
1781,27,Tulane,Miami Dolphins,2nd season,73,"Warmsley, Julius",juliuswarmsley/2550642,DE,294
1782,23,Boise State,Atlanta Falcons,Rookie,75,"Averill, Travis",travisaverill/2559106,C,295
1783,22,UCLA,Cincinnati Bengals,1st season,77,"Redmond, Alex",alexredmond/2556662,OG,294
1784,23,Louisiana-Monroe,Cleveland Browns,1st season,69,"Caldwell, Trey",treycaldwell/2556372,DB,185
1785,23,Michigan,Denver Broncos,Rookie,76,"Thomas, Dymonte",dymontethomas/2559293,DB,331
1786,26,Boston College,Carolina Panthers,6th season,75,"Kuechly, Luke",lukekuechly/2533056,MLB,238
1787,25,Coastal Carolina,Washington Redskins,2nd season,73,"Hazel, Matt",matthazel/2543792,WR,204
1788,23,Memphis,Denver Broncos,2nd season,79,"Lynch, Paxton",paxtonlynch/2555316,QB,244
1789,24,Duke,Kansas City Chiefs,Rookie,76,"Monday, Will",willmonday/2556621,P,210
1790,23,Iowa,New England Patriots,Rookie,77,"Croston, Cole",colecroston/2558936,OT,295
1791,26,North Dakota State,New York Jets,4th season,71,"Williams, Marcus",marcuswilliams/2550605,CB,196
1792,21,Stanford,San Francisco 49ers,Rookie,75,"Thomas, Solomon",solomonthomas/2558018,DE,273
1793,34,Utah State,Oakland Raiders,12th season,76,"Penn, Donald",donaldpenn/2506706,T,315
1794,29,Rice,Minnesota Vikings,7th season,73,"Sendejo, Andrew",andrewsendejo/2525323,SS,210
1795,26,Clemson,Detroit Lions,2nd season,75,"Thomas, Brandon",brandonthomas/2543702,G,317
1796,,Arkansas,New Orleans Saints,1st season,77,"Loewen, Mitchell",mitchellloewen/2556753,DE,275
1797,23,Arkansas-Pine Bluff,Seattle Seahawks,Rookie,72,"Coleman, Kyle",kylecoleman/2557132,LB,231
1798,26,Cincinnati,Oakland Raiders,2nd season,73,"Holton, Johnny",johnnyholton/2556805,WR,188
1799,23,Pittsburgh,Pittsburgh Steelers,Rookie,77,"Orndoff, Scott",scottorndoff/2558867,TE,253
1800,30,Texas A&M,Green Bay Packers,10th season,78,"Bennett, Martellus",martellusbennett/1062,TE,275
1801,31,Virginia Tech,Houston Texans,10th season,76,"Brown, Duane",duanebrown/808,T,315
1802,30,Oregon,Denver Broncos,8th season,70,"Ward, T.J.",t.j.ward/494323,SS,200
1803,28,Georgia,Cincinnati Bengals,7th season,77,"Boling, Clint",clintboling/2495123,G,305
1804,23,Penn State,Tennessee Titans,2nd season,76,"Johnson, Austin",austinjohnson/2556368,NT,314
1805,26,Rutgers,New England Patriots,5th season,73,"Harmon, Duron",duronharmon/2541243,FS,205
1806,25,Auburn,Jacksonville Jaguars,3rd season,71,"Grant, Corey",coreygrant/2553650,RB,204
1807,29,Texas Christian,Cincinnati Bengals,7th season,74,"Dalton, Andy",andydalton/2495143,QB,220
1808,26,Wyoming,Los Angeles Rams,4th season,75,"Purcell, Mike",mikepurcell/2541634,NT,303
1809,23,Washington,Atlanta Falcons,2nd season,75,"Perkins, Josh",joshperkins/2556444,TE,227
1810,24,Notre Dame,Houston Texans,2nd season,76,"Martin, Nick",nickmartin/2555189,C,299
1811,23,Iowa,Houston Texans,Rookie,69,"McCarron, Riley",rileymccarron/2559211,WR,183
1812,25,Mississippi,Pittsburgh Steelers,Rookie,75,"Hooks, Lavon",lavonhooks/2553537,DT,312
1813,34,Oregon,Los Angeles Chargers,12th season,74,"Clemens, Kellen",kellenclemens/2506895,QB,220
1814,26,Florida,New England Patriots,4th season,71,"Gillislee, Mike",mikegillislee/2539663,RB,219
1815,23,Portland State,Atlanta Falcons,Rookie,76,"Keizur, Cam",camkeizur/2559115,C,311
1816,24,Arizona,Green Bay Packers,1st season,75,"Gilbert, Reggie",reggiegilbert/2556537,LB,261
1817,30,Alabama-Birmingham,Carolina Panthers,8th season,76,"Webb, Joe",joewebb/1037347,QB,235
1818,26,Middle Tennessee State,Chicago Bears,5th season,70,"Cunningham, Benny",bennycunningham/2541544,RB,217
1819,23,Portland State,Pittsburgh Steelers,1st season,76,"Canaday, Kameron",kameroncanaday/2556421,LS,245
1820,23,Auburn,New England Patriots,2nd season,70,"Jones, Jonathan",jonathanjones/2556571,CB,190
1821,30,Mississippi,Jacksonville Jaguars,7th season,78,"Parnell, Jermey",jermeyparnell/2507728,OT,323
1822,22,LSU,Jacksonville Jaguars,Rookie,73,"Fournette, Leonard",leonardfournette/2557973,RB,235
1823,25,Alabama,San Francisco 49ers,4th season,72,"Sunseri, Vinnie",vinniesunseri/2543549,DB,210
1824,28,Connecticut,Kansas City Chiefs,7th season,70,"Sherman, Anthony",anthonysherman/2495340,FB,242
1825,24,Western Kentucky,San Francisco 49ers,1st season,70,"Iworah, Prince Charles",princecharlesiworah/2556352,CB,193
1826,22,Maryland,New Orleans Saints,Rookie,73,"Edmunds, Trey",treyedmunds/2559325,TE,216
1827,27,Kansas,Denver Broncos,7th season,70,"Harris, Chris",chrisharris/2530510,CB,199
1828,24,Washington,Minnesota Vikings,3rd season,70,"Sankey, Bishop",bishopsankey/2543682,RB,209
1829,26,Wyoming,Jacksonville Jaguars,6th season,71,"Gipson, Tashaun",tashaungipson/2532848,FS,210
1830,29,Coastal Carolina,Washington Redskins,6th season,72,"Norman, Josh",joshnorman/2532920,CB,200
1831,,Texas Christian,Tennessee Titans,Rookie,75,"Carraway, Josh",joshcarraway/2557883,OLB,241
1832,22,Pittsburgh,Pittsburgh Steelers,Rookie,74,"Galambos, Matt",mattgalambos/2559355,LB,240
1833,23,Southern Illinois,Miami Dolphins,Rookie,75,"Allen, Chase",chaseallen/2559043,LB,225
1834,26,Akron,Baltimore Ravens,1st season,76,"Pughsley, Jarrod",jarrodpughsley/2550386,OG,310
1835,23,Mississippi,Buffalo Bills,1st season,71,"Elston, Trae",traeelston/2556849,DB,176
1836,26,Nebraska,New York Jets,3rd season,79,"Qvale, Brent",brentqvale/2550528,T,315
1837,24,Sacramento State,San Francisco 49ers,1st season,68,"Carter, DeAndre",deandrecarter/2553502,WR,190
1838,23,Ohio State,Cleveland Browns,2nd season,75,"Powell, Tyvis",tyvispowell/2556655,FS,211
1839,25,Colorado,Baltimore Ravens,2nd season,78,"Nembot, Stephane",stephanenembot/2556632,OT,320
1840,24,Cincinnati,Kansas City Chiefs,2nd season,78,"Ehinger, Parker",parkerehinger/2555203,OG,310
1841,23,Connecticut,Oakland Raiders,Rookie,76,"Melifonwu, Obi",obimelifonwu/2558189,SAF,219
1842,26,UCLA,Houston Texans,4th season,76,"Su'a-Filo, Xavier",xaviersu'a-filo/2543666,G,320
1843,30,Mount Union,San Francisco 49ers,10th season,72,"Garcon, Pierre",pierregarcon/2346,WR,211
1844,22,Auburn,Tampa Bay Buccaneers,2nd season,74,"Lambert, DaVonte",davontelambert/2556585,DE,282
1845,28,Fresno State,Washington Redskins,7th season,73,"Carter, Chris",chriscarter/2508126,LB,245
1846,26,Stanford,Washington Redskins,4th season,77,"Murphy, Trent",trentmurphy/2543503,DE,290
1847,22,Virginia Tech,Washington Redskins,2nd season,71,"Fuller, Kendall",kendallfuller/2555349,CB,196
1848,28,East Carolina,Minnesota Vikings,8th season,76,"Joseph, Linval",linvaljoseph/496802,DT,329
1849,25,North Carolina,Baltimore Ravens,4th season,77,"Hurst, James",jameshurst/2550210,T,312
1850,23,San Diego State,Atlanta Falcons,Rookie,77,"Brunskill, Daniel",danielbrunskill/2559108,OT,256
1851,33,South Carolina,Houston Texans,12th season,71,"Joseph, Johnathan",johnathanjoseph/2495872,CB,185
1852,35,Penn State,Miami Dolphins,9th season,75,"Wake, Cameron",cameronwake/2506314,DE,263
1853,26,Middle Tennessee State,Dallas Cowboys,2nd season,72,"Seamster, Sammy",sammyseamster/2550250,DB,205
1854,25,Arizona State,Minnesota Vikings,4th season,72,"Sutton, Will",willsutton/2543691,DT,297
1855,21,Temple,Dallas Cowboys,Rookie,70,"Thomas, Jahad",jahadthomas/2559266,RB,190
1856,28,Georgia Tech,Tennessee Titans,8th season,76,"Morgan, Derrick",derrickmorgan/496828,OLB,261
1857,26,California-Davis,Buffalo Bills,4th season,71,"Schmidt, Colton",coltonschmidt/2542246,P,224
1858,22,Mississippi State,Carolina Panthers,Rookie,73,"Ross, Fred",fredross/2558993,WR,213
1859,22,UCLA,Tampa Bay Buccaneers,2nd season,77,"Benenoch, Caleb",calebbenenoch/2555488,OG,305
